Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
5164.465;5163.493;2023-07-02T15:09:37.0Z;3;48.7395009;10.7362313;3.0;23633.6;16.6;6;23680.7;-1.6;-22.2;-22.3;33.6;0.10;25165;25165;25165;25165;25165;8.60;3.29;5.03;0.006;0.368;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5166.465;5165.489;2023-07-02T15:09:39.0Z;3;48.7394906;10.7362307;2.5;23654.6;23.9;7;23701.7;-1.6;-21.2;-22.0;33.2;5.40;25165;25165;25165;25165;25165;8.60;3.29;5.03;0.006;0.369;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5168.465;5167.485;2023-07-02T15:09:41.0Z;3;48.7394796;10.7360685;2.2;23677.3;26.3;9;23724.5;-1.6;-20.7;-21.5;33.6;0.10;25165;16781;25165;25165;5860;8.60;3.29;5.03;0.006;0.369;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5170.465;5169.481;2023-07-02T15:09:43.0Z;3;48.7394207;10.7360632;2.2;23693.6;12.3;8;23740.7;-1.6;-21.4;-21.8;33.4;0.10;25165;5773;25165;25165;20416;8.60;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5172.465;5171.476;2023-07-02T15:09:45.0Z;3;48.7395268;10.7361258;2.2;23691.7;26.5;8;23738.8;-1.6;-21.9;-22.2;33.5;0.10;25165;25165;25165;25165;25165;8.60;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5174.465;5173.474;2023-07-02T15:09:47.0Z;3;48.7396632;10.7360880;2.2;23699.2;22.6;8;23746.3;-1.7;-21.3;-22.0;33.1;7.28;10572;6892;22435;21547;10528;8.59;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5176.465;5175.470;2023-07-02T15:09:49.0Z;3;48.7396723;10.7359354;2.2;23703.8;21.9;9;23750.9;-1.7;-21.2;-21.9;33.1;0.10;25165;22796;25165;25165;11782;8.60;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5178.465;5177.466;2023-07-02T15:09:51.0Z;3;48.7396187;10.7359376;2.2;23711.1;13.8;9;23758.3;-1.7;-21.2;-21.9;32.3;0.10;25165;25165;25165;25165;25165;8.60;3.29;5.03;0.006;0.368;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5180.465;5180.461;2023-07-02T15:09:53.0Z;3;48.7397082;10.7359822;5.0;23719.1;28.1;5;23766.2;-1.7;-20.7;-21.5;33.2;17.80;25165;25165;25165;25165;25165;8.60;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5182.466;5182.457;2023-07-02T15:09:55.0Z;3;48.7398172;10.7358291;2.2;23724.7;32.3;9;23771.8;-1.7;-20.2;-21.2;32.9;0.10;25165;4809;25165;25165;17190;8.60;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5184.465;5184.453;2023-07-02T15:09:57.0Z;3;48.7397942;10.7356235;2.4;23736.7;21.9;8;23783.8;-1.7;-21.1;-21.6;32.7;0.10;25165;24114;22669;7223;6908;8.60;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5186.465;5186.448;2023-07-02T15:09:59.0Z;3;48.7397704;10.7356549;2.4;23746.8;19.7;8;23794.0;-1.7;-21.3;-21.8;32.8;0.10;16068;19375;23906;15350;8462;8.60;3.29;5.03;0.007;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5188.466;5188.444;2023-07-02T15:10:01.0Z;3;48.7399149;10.7357358;2.2;23753.8;37.8;9;23800.9;-1.8;-20.7;-21.4;33.0;0.10;25165;25165;25165;25165;25165;8.60;3.29;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
5190.466;5190.442;2023-07-02T15:10:03.0Z;3;48.7400394;10.7356304;2.2;23763.4;23.0;9;23810.5;-1.7;-20.4;-21.3;32.7;0.10;743;20949;6314;12013;12100;8.59;3.28;5.03;0.006;0.367;0.405;1;0.000;1;0.000;0;0.002;0;0.002
